index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,y
23098,44,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,38,8,nonexistent,no
23100,35,entrepreneur,married,high.school,no,no,yes,telephone,jun,tue,340,2,nonexistent,no
23101,40,admin.,single,university.degree,unknown,yes,no,cellular,aug,fri,876,2,nonexistent,no
23102,47,management,married,university.degree,unknown,yes,no,cellular,may,thu,72,1,nonexistent,no
23103,50,technician,married,professional.course,no,yes,no,cellular,aug,mon,1144,3,nonexistent,no
23104,28,services,single,high.school,no,yes,no,cellular,jul,wed,85,1,nonexistent,no
23105,28,admin.,married,high.school,no,no,no,cellular,jul,thu,964,1,nonexistent,no
23107,30,admin.,married,university.degree,no,yes,no,cellular,aug,thu,136,1,nonexistent,no
23108,28,self-employed,single,university.degree,no,yes,no,cellular,jul,thu,198,2,nonexistent,yes
23109,38,admin.,married,university.degree,no,yes,no,cellular,aug,fri,345,1,nonexistent,no
23110,34,admin.,married,high.school,no,yes,yes,cellular,may,tue,179,3,nonexistent,no
23111,33,blue-collar,single,basic.9y,unknown,yes,no,telephone,jun,tue,280,1,nonexistent,no
23112,38,technician,married,professional.course,no,unknown,unknown,telephone,may,tue,272,2,nonexistent,no
23113,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,322,1,failure,no
23114,31,admin.,married,basic.9y,no,yes,no,telephone,may,fri,465,3,nonexistent,no
23115,33,admin.,married,university.degree,no,yes,no,cellular,nov,thu,240,1,nonexistent,no
23116,38,technician,married,professional.course,no,no,no,cellular,nov,wed,62,3,failure,no
23117,33,technician,divorced,high.school,no,no,no,cellular,may,tue,204,1,failure,no
23118,30,technician,single,university.degree,no,no,no,telephone,oct,wed,676,1,nonexistent,yes
23119,31,services,single,university.degree,no,yes,no,cellular,may,thu,163,1,nonexistent,no
23121,53,housemaid,married,basic.6y,no,unknown,unknown,telephone,may,tue,175,5,nonexistent,no
23122,46,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,thu,118,1,nonexistent,no
23124,32,blue-collar,single,basic.6y,unknown,no,no,cellular,may,fri,19,6,nonexistent,no
23125,31,admin.,single,high.school,no,no,no,telephone,nov,fri,53,3,failure,no
23126,52,technician,married,professional.course,no,yes,no,cellular,jun,mon,268,1,nonexistent,no
23127,57,housemaid,divorced,basic.4y,no,yes,no,telephone,may,mon,293,1,nonexistent,no
23128,41,admin.,single,high.school,no,yes,no,telephone,nov,thu,234,1,nonexistent,yes
23129,21,student,single,unknown,no,no,no,cellular,sep,thu,145,1,failure,no
23130,58,admin.,married,high.school,no,yes,no,cellular,jul,tue,104,6,nonexistent,no
23131,32,admin.,single,basic.9y,no,no,no,cellular,jul,thu,185,1,nonexistent,no
23132,45,technician,unknown,basic.6y,no,no,no,cellular,may,mon,197,1,failure,no
23133,32,services,single,professional.course,no,no,no,telephone,may,thu,589,1,nonexistent,no
23135,43,technician,married,university.degree,no,no,no,cellular,aug,thu,38,2,nonexistent,no
23136,45,blue-collar,single,basic.9y,no,yes,yes,telephone,may,wed,411,1,nonexistent,no
23137,45,technician,married,high.school,no,no,no,telephone,may,wed,81,2,nonexistent,no
23138,37,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,224,3,nonexistent,no
23140,37,blue-collar,single,basic.9y,no,no,no,cellular,apr,fri,282,1,nonexistent,no
23141,31,blue-collar,married,basic.6y,no,no,no,telephone,jul,tue,107,3,nonexistent,no
23142,31,technician,married,professional.course,no,no,no,telephone,may,tue,296,1,nonexistent,no
23143,42,blue-collar,single,basic.6y,unknown,yes,yes,cellular,jul,tue,85,1,nonexistent,no
23144,31,admin.,single,high.school,no,no,no,cellular,aug,mon,52,2,nonexistent,no
23145,36,technician,married,university.degree,no,no,yes,cellular,may,mon,287,2,failure,yes
23146,34,services,married,professional.course,no,yes,no,cellular,aug,tue,126,2,nonexistent,no
23147,38,admin.,single,university.degree,unknown,yes,no,telephone,may,mon,55,2,nonexistent,no
23148,32,blue-collar,married,high.school,no,no,no,telephone,jun,wed,220,1,nonexistent,no
23149,47,technician,married,high.school,unknown,no,no,cellular,apr,mon,222,1,failure,no
23150,51,admin.,married,university.degree,no,no,no,telephone,may,wed,299,2,nonexistent,no
23151,27,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,217,1,failure,no
23152,48,technician,married,high.school,no,yes,no,cellular,aug,mon,711,1,nonexistent,yes
23153,43,technician,divorced,unknown,no,no,no,telephone,may,wed,80,9,nonexistent,no
23154,43,technician,divorced,basic.9y,no,no,no,cellular,jul,fri,853,2,nonexistent,yes
23155,43,management,married,high.school,no,yes,no,telephone,jun,thu,30,1,nonexistent,no
23156,33,unknown,married,unknown,unknown,no,no,cellular,aug,thu,142,1,nonexistent,no
23157,42,entrepreneur,single,university.degree,no,no,no,cellular,jul,mon,49,2,nonexistent,no
23158,45,admin.,married,unknown,no,yes,yes,cellular,nov,thu,254,2,nonexistent,no
23159,32,technician,single,professional.course,no,yes,no,cellular,aug,wed,117,1,nonexistent,no
23160,25,technician,single,professional.course,no,yes,no,telephone,jun,mon,97,1,nonexistent,no
23161,57,retired,married,university.degree,no,yes,yes,telephone,apr,thu,41,1,nonexistent,no
23162,34,admin.,married,basic.9y,no,unknown,unknown,cellular,may,fri,248,1,failure,no
23163,37,technician,married,professional.course,unknown,yes,yes,telephone,jun,tue,192,1,nonexistent,no
23164,22,technician,single,basic.9y,no,no,no,telephone,jul,thu,83,1,nonexistent,no
23165,35,housemaid,married,basic.4y,no,no,no,telephone,may,thu,646,3,nonexistent,yes
23166,52,unknown,married,basic.4y,no,no,no,telephone,jun,mon,253,2,nonexistent,no
23167,29,technician,single,professional.course,no,yes,yes,cellular,aug,wed,106,3,nonexistent,no
23168,41,services,married,professional.course,no,no,yes,cellular,jul,fri,146,2,nonexistent,no
23169,55,services,divorced,basic.4y,unknown,yes,no,telephone,may,tue,26,2,nonexistent,no
23171,42,self-employed,divorced,basic.6y,unknown,yes,no,cellular,jul,tue,94,3,nonexistent,no
23172,37,technician,single,professional.course,no,yes,no,cellular,nov,mon,70,1,nonexistent,no
23173,37,blue-collar,divorced,basic.9y,no,yes,yes,cellular,apr,fri,83,1,nonexistent,no
23174,46,services,married,professional.course,no,yes,no,telephone,may,tue,273,4,nonexistent,no
23175,28,services,married,high.school,no,no,no,cellular,jul,thu,462,1,nonexistent,no
23176,40,admin.,married,high.school,unknown,yes,no,telephone,jun,fri,85,3,nonexistent,no
23177,36,technician,married,university.degree,no,yes,no,cellular,jul,mon,174,1,nonexistent,no
23178,37,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,84,5,nonexistent,no
23179,30,technician,married,high.school,unknown,yes,no,cellular,may,thu,115,3,nonexistent,no
23180,29,admin.,single,university.degree,no,no,no,cellular,aug,mon,9,7,nonexistent,no
23181,50,technician,married,university.degree,no,yes,no,telephone,may,fri,162,2,nonexistent,no
23182,45,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,572,1,nonexistent,no
23183,31,blue-collar,single,high.school,no,no,no,cellular,nov,wed,230,1,nonexistent,no
23184,37,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,mon,454,1,nonexistent,yes
23185,27,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,300,1,failure,no
23186,34,technician,married,professional.course,no,yes,no,cellular,aug,fri,80,1,nonexistent,no
23188,33,services,married,university.degree,unknown,yes,no,cellular,aug,thu,198,3,nonexistent,no
23189,45,technician,married,professional.course,no,yes,yes,cellular,aug,fri,215,3,nonexistent,no
23190,33,housemaid,married,high.school,no,no,no,cellular,nov,tue,188,2,nonexistent,no
23192,24,admin.,single,professional.course,no,yes,yes,telephone,jun,mon,233,1,nonexistent,no
23193,58,admin.,married,university.degree,no,unknown,unknown,telephone,jun,fri,36,4,nonexistent,no
23194,43,technician,single,university.degree,no,yes,no,telephone,jul,fri,54,7,nonexistent,no
23195,31,student,single,high.school,no,yes,no,cellular,apr,fri,756,3,nonexistent,no
23196,55,retired,divorced,professional.course,no,no,no,telephone,jun,wed,182,1,nonexistent,no
23197,39,admin.,married,high.school,no,yes,no,telephone,jun,fri,77,5,nonexistent,no
23198,49,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,fri,35,1,nonexistent,no
23199,42,self-employed,married,basic.6y,no,yes,yes,telephone,may,thu,195,2,nonexistent,no
23200,53,services,divorced,basic.9y,no,no,no,cellular,jul,fri,127,3,nonexistent,no
23201,49,technician,married,high.school,no,yes,no,cellular,may,mon,143,1,nonexistent,no
23202,36,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,226,1,nonexistent,no
23203,40,management,married,professional.course,no,yes,no,cellular,nov,wed,162,1,nonexistent,no
23204,48,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,86,1,nonexistent,no
23205,48,technician,married,professional.course,no,yes,no,cellular,jul,thu,21,2,nonexistent,no
23207,34,unemployed,married,basic.6y,unknown,no,yes,telephone,jun,fri,152,1,nonexistent,no
23208,47,housemaid,married,unknown,no,yes,no,cellular,nov,wed,87,1,nonexistent,no
23209,41,technician,single,university.degree,unknown,yes,no,telephone,jun,mon,178,4,nonexistent,no
23210,28,self-employed,single,university.degree,no,no,no,telephone,may,tue,518,2,nonexistent,no
23211,41,services,married,high.school,no,yes,no,cellular,may,fri,97,1,failure,no
23212,30,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,tue,39,7,nonexistent,no
23213,46,self-employed,married,university.degree,no,yes,no,cellular,aug,thu,148,2,nonexistent,no
23214,55,admin.,married,basic.9y,no,no,no,cellular,nov,thu,209,3,nonexistent,no
23215,39,admin.,married,university.degree,no,no,no,telephone,may,fri,230,3,nonexistent,no
23216,46,entrepreneur,divorced,basic.9y,no,yes,no,cellular,nov,thu,201,4,nonexistent,no
23218,28,technician,single,professional.course,no,yes,no,telephone,jun,wed,1195,2,nonexistent,no
23219,43,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,87,2,failure,no
23220,33,technician,married,high.school,no,no,no,cellular,aug,wed,703,1,nonexistent,yes
23221,32,admin.,married,university.degree,no,yes,no,cellular,nov,tue,61,1,nonexistent,no
23222,28,technician,single,professional.course,no,yes,yes,telephone,may,thu,337,4,nonexistent,no
23223,28,student,single,professional.course,no,no,no,cellular,aug,fri,36,2,nonexistent,no
23224,31,admin.,single,university.degree,no,no,yes,telephone,mar,mon,39,2,nonexistent,no
23225,38,management,married,university.degree,no,yes,no,telephone,nov,mon,99,1,nonexistent,no
23226,29,technician,single,high.school,no,no,no,cellular,jul,fri,33,1,nonexistent,no
23227,32,technician,married,high.school,no,no,no,cellular,jul,thu,182,1,nonexistent,no
23228,34,admin.,single,high.school,no,yes,no,telephone,may,wed,359,1,nonexistent,no
23229,40,unemployed,divorced,high.school,no,no,no,telephone,may,thu,101,1,nonexistent,no
23230,36,technician,single,university.degree,no,yes,no,telephone,jun,tue,49,1,nonexistent,no
23231,35,management,married,university.degree,no,no,no,cellular,jul,wed,130,1,nonexistent,no
23232,52,admin.,married,unknown,no,yes,no,cellular,aug,thu,140,2,nonexistent,no
23233,35,admin.,single,university.degree,unknown,no,no,cellular,may,wed,60,1,failure,no
23234,54,technician,married,high.school,no,yes,no,cellular,apr,mon,82,1,nonexistent,no
23235,45,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,tue,250,1,nonexistent,no
23236,44,entrepreneur,married,high.school,no,yes,no,cellular,jul,tue,300,1,nonexistent,no
23237,31,technician,married,university.degree,no,no,yes,telephone,may,wed,125,2,nonexistent,no
23239,20,blue-collar,single,basic.4y,no,no,no,telephone,sep,mon,36,1,nonexistent,no
23240,52,technician,married,basic.9y,no,yes,yes,cellular,nov,fri,197,1,nonexistent,no
23241,40,self-employed,married,high.school,no,no,no,cellular,jul,mon,521,1,nonexistent,no
23242,31,admin.,single,high.school,no,no,no,cellular,jul,tue,355,1,nonexistent,no
23243,46,management,married,university.degree,no,yes,no,telephone,may,tue,716,2,nonexistent,no
23244,44,self-employed,married,university.degree,no,yes,no,cellular,may,fri,151,1,failure,no
23245,57,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,thu,80,1,nonexistent,no
23246,32,technician,single,high.school,no,no,no,telephone,jun,fri,250,1,nonexistent,no
23247,46,admin.,married,university.degree,no,no,no,cellular,aug,wed,273,1,nonexistent,no
23248,31,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,42,1,nonexistent,no
23249,42,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,288,2,nonexistent,no
23250,50,self-employed,married,basic.9y,unknown,no,no,cellular,may,thu,287,1,nonexistent,no
23251,32,technician,single,professional.course,no,no,no,cellular,may,fri,53,3,nonexistent,no
23252,48,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,224,1,nonexistent,no
23253,52,technician,married,professional.course,no,yes,no,telephone,jun,mon,150,3,nonexistent,no
23254,43,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,401,1,nonexistent,no
23255,60,admin.,married,high.school,no,yes,yes,cellular,apr,thu,482,2,nonexistent,yes
23256,38,unemployed,married,high.school,no,no,yes,telephone,may,thu,446,1,nonexistent,no
23257,31,admin.,single,university.degree,no,yes,no,cellular,aug,thu,188,5,nonexistent,no
23259,37,management,divorced,high.school,no,yes,no,cellular,apr,fri,647,2,nonexistent,no
23260,50,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,433,1,nonexistent,no
23261,41,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,120,4,failure,no
23262,41,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,15,1,nonexistent,no
23263,43,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,8,2,nonexistent,no
23264,51,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,279,1,nonexistent,no
23265,47,technician,divorced,professional.course,no,yes,no,cellular,jul,wed,226,1,nonexistent,no
23266,58,blue-collar,married,basic.9y,no,yes,no,cellular,oct,tue,164,1,failure,no
23267,33,admin.,single,university.degree,no,yes,no,cellular,may,wed,358,2,failure,no
23268,42,entrepreneur,married,basic.6y,no,no,no,telephone,may,tue,179,2,nonexistent,no
23269,32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,157,1,nonexistent,no
23270,54,admin.,married,high.school,no,no,no,telephone,jun,thu,361,1,nonexistent,no
23271,39,services,married,high.school,unknown,no,no,telephone,jun,fri,32,9,nonexistent,no
23272,40,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,mon,169,1,nonexistent,no
23273,41,unemployed,married,basic.9y,unknown,no,no,telephone,may,thu,314,1,nonexistent,no
23274,45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,232,1,nonexistent,no
23275,31,admin.,single,university.degree,no,yes,no,cellular,aug,mon,239,3,nonexistent,yes
23276,35,blue-collar,divorced,basic.6y,unknown,no,no,telephone,jun,fri,81,2,nonexistent,no
23277,37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,124,2,nonexistent,no
23278,45,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,175,3,nonexistent,no
23279,46,self-employed,married,professional.course,no,yes,no,telephone,jun,fri,174,2,nonexistent,no
23280,40,admin.,married,university.degree,no,yes,no,telephone,may,tue,66,2,nonexistent,no
23281,21,student,single,unknown,no,no,no,cellular,sep,thu,150,1,nonexistent,no
23282,26,blue-collar,single,high.school,no,yes,no,telephone,may,wed,418,1,nonexistent,no
23283,42,services,married,basic.6y,no,yes,no,telephone,may,thu,178,1,nonexistent,no
23284,51,blue-collar,married,basic.9y,no,yes,no,cellular,oct,thu,746,2,nonexistent,yes
23286,26,admin.,single,university.degree,no,yes,no,telephone,may,fri,23,2,nonexistent,no
23287,32,admin.,single,university.degree,no,unknown,unknown,cellular,mar,mon,77,3,nonexistent,no
23288,42,management,married,university.degree,no,no,no,cellular,may,fri,391,2,nonexistent,no
23289,55,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,119,1,nonexistent,no
23290,44,services,single,high.school,no,no,no,cellular,may,fri,318,1,failure,no
23291,42,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,334,1,failure,no
23292,52,management,divorced,university.degree,no,no,yes,telephone,may,tue,116,3,nonexistent,no
23293,41,technician,divorced,professional.course,no,unknown,unknown,telephone,oct,mon,73,1,nonexistent,no
23294,44,entrepreneur,married,university.degree,no,yes,no,cellular,nov,wed,676,2,nonexistent,no
23295,41,unemployed,single,basic.4y,no,no,no,cellular,jun,mon,170,1,nonexistent,no
23296,31,admin.,married,high.school,no,no,no,cellular,apr,thu,125,2,nonexistent,no
23297,57,retired,married,basic.4y,unknown,no,no,telephone,jun,wed,74,1,nonexistent,no
23298,32,blue-collar,single,basic.6y,no,yes,no,telephone,may,mon,130,2,nonexistent,no
23299,57,blue-collar,divorced,unknown,unknown,no,no,telephone,jun,tue,50,3,nonexistent,no
23300,25,student,single,unknown,unknown,yes,no,cellular,jul,tue,371,1,nonexistent,yes
23301,43,admin.,single,high.school,no,no,yes,telephone,may,wed,171,5,nonexistent,no
23302,32,entrepreneur,divorced,university.degree,no,no,no,cellular,jul,fri,155,4,nonexistent,no
23303,42,management,single,university.degree,no,no,no,cellular,oct,mon,146,1,nonexistent,yes
23304,36,housemaid,married,basic.9y,no,yes,no,cellular,apr,wed,291,1,failure,no
23305,36,admin.,married,university.degree,no,yes,yes,cellular,oct,mon,78,1,failure,yes
